product_id,장점,단점
3102485,"- 배송: 빠르고 만족스러운 배송.
     ""빠른배송과 좋은상품에 만족합니다""
     ""빠른 배송에 저렴한 가격 최고입니다""
     ""빠르게 왔구요 아직 먹어보지는 못했지만 맛있을꺼 같아요""
   - 맛: 맛있고 옛날 돈까스 맛을 잘 재현함.
     ""잘 받았어요 옛날맛""
     ""맛있는데 7장이나 1봉지에 들어 있고 조금 만 두꺼우면 좋겠어요""
     ""맛있는 돈까스에 만족합니다""
     ""어릴때부터 자주 먹던 돈까스라 잘 먹고 있습니다 전 맛있습니다""
   - 가격: 저렴한 가격으로 가성비 좋음.
     ""그럭저럭 먹을만한데 가격대는 저렴한거같습니다""
     ""저렴하게 잘 샀어요""
     ""가격도 저렴하고 배송도 빨라요 맛있어요""
   - 편리성: 간편하게 반찬으로 활용 가능.
     ""반찬없을때 간편하게 먹기 좋아요""
     ""돈까스 먹고 싶어서 구매했어요  양두 많구 밥 반찬으루 딱이에요 오늘 저녁은 돈까스""
3.","- 포장: 배송 중 제품이 녹아서 오는 경우가 있음.
     ""아이스박스에 드라이아이스 딱1개 넣어왔는데 그마저도 다 녹아서 껍데기만 남았네요""
     ""많이 녹아서 왔어요 흐물거리네요""
     ""더위에 조금 녹아서 왔네요 드라이아이스는 다 녹았고 여름 더위에 배송 신경써주삼"""
3102648,"- 배송: 많은 리뷰에서 빠르고 정확한 배송에 대해 긍정적으로 언급하고 있습니다.
     ""배송도 빠르고 저렴하게 구매해서 만족합니다.""
     ""배송도 빠르고 가격도 저렴하고 좋아요.""
   - 맛: 전반적으로 맛이 좋다는 평이 많습니다. 특히, 직접 만들어 먹는 것보다 맛있다는 의견이 있습니다.
     ""비비고는 항상 믿고 먹어요 먹어본 동그랑땡 중에 제일 맛있어요.""
     ""비비고 동그랑땡이 젤 맛있는거 같아요 아들이 좋아해서 주문했는데.""
   - 포장: 대부분 포장이 잘 되어 왔다는 긍정적인 피드백이 있습니다.
     ""스티로폼 상자에 아이스팩 넣어서 꼼꼼하게 포장된 상태로 배송왔어요.""
     ""스티로폼박스에 안전하게 담겨왔고 슈팅배송이라 하루만에 잘 도착했어요.""
   - 가격: 세일이나 쿠폰을 통해 저렴하게 구매했다는 의견이 많습니다.
     ""쿠폰이랑 스마일캐시 덕분에 평소보다 저렴하게 잘 샀네요.""
     ""시중 마트보다 더 좋은 가격으로 구매해서 좋습니다.""
   - 편리성: 간편하게 조리할 수 있어 편리하다는 평가가 있습니다.
     ""비비고 제품은 모두가 맛있어요 동그랑땡에 달걀만 입혀서 후라이펜에 구우면 바로 먹을 수 있어서 편한거 같아서.""
     ""가성비 맛 괜찮아요 고기냄새도 안나고 맛나요.""

3.","- 가격: 일부 리뷰에서 가격이 이전보다 올랐다는 점에 대한 아쉬움이 있습니다.
     ""간만에 주문했는데 가격이 많이 올랏네요.""
     ""모든 물가가 다 올라서 그런지 행사가 기준으로 가격이 좀 많이 오른감이 있지만.""
   - 맛: 몇몇 리뷰에서는 고기 냄새나 신선도에 대한 불만이 있습니다.
     ""맛은 제조한지 3달 지나서 신선도는 떨어지고 고기 누린내가 좀 나네요.""
     ""고기 냄새가 나는 동그랑땡 상품들이 많은데 비비고는 군내 없이 아주 맛나요.""
   - 포장: 포장이 깨져서 왔다는 리뷰가 일부 있습니다.
     ""포장이 다 깨져서 옴.""
     ""잘받았고 얼음은 안녹았으나 제품을 비닐에 넣어 아이스박스에 포장되어오는건 바라지도 않아요."""
3102657,"- 맛: 비비고 동그랑땡은 맛있고 고기 냄새가 나지 않으며, 계란물을 입혀 조리하면 훌륭한 맛을 낸다. 다양한 야채가 들어 있어 풍미가 좋고, 해물완자보다 고기 동그랑땡이 더 선호된다. 고소하고 쫄깃한 질감이 좋다는 의견도 있다.
   - 가격: 비교적 저렴하고 가성비가 좋다는 평가가 많다. 가격 대비 품질이 우수하다는 의견도 주를 이룬다.
   - 편리성: 간편하게 조리할 수 있어 시간과 노력을 절약할 수 있다. 에어프라이어나 프라이팬으로 쉽게 조리할 수 있어서 만족스럽다는 의견이 많다.
   - 포장: 포장이 깔끔하게 되어 있으며, 배송 시 상태가 좋다는 평가가 있다.
   - 배송: 빠르고 정확한 배송으로 인해 만족도가 높다.

3.","- 맛: 일부 리뷰에서는 예전보다 맛이 떨어졌고, 햄맛이나 어묵맛이 강하게 느껴진다는 의견이 있다. 조미료 맛이 난다는 지적도 있다.
   - 가격: 가격이 예전에 비해 올랐다는 아쉬움이 있다.
   - 편리성: 지퍼팩이 아니라 보관이 불편하다는 의견이 있으며, 자연해동이 필요해 번거롭다는 의견도 있다.
   - 배송: 배송 누락 및 오류에 대한 불만이 있으며, 녹아서 배송된 경우도 있었다."
3103040,"- 배송: 빠르고 정확한 배송.
     ""빠른 배송  편리하고 맛있고 만족하고 있어요.""
     ""제품 택배 배송도 빠르고 잘 받았습니다.""
     ""배송도 빠르고 포장도 꼼꼼해요 만족합니다.""
   - 맛: 맛있고 간편하게 먹을 수 있음.
     ""후라이팬에 간편하게 데우면 한끼 반찬으로 정말 좋아요.""
     ""맛있어서 또 구매했어요 다른분에게 추천.""
     ""맛있어서 재구매해야겠어요.""
     ""정말 맛있어요 타 떡갈비보다 맛있어요.""
   - 편리성: 간편하게 조리 가능하고 먹기 편리함.
     ""한입에 먹어서 편하고 맛도 좋아요 잘 먹겠습니다.""
     ""한입이라 자를 필요도 없이 굽기만 하면 되니까 편리하기까지 합니다.""
     ""전자렌지에 돌려서 먹기 간편하고 맛있어요.""
   - 가격: 행사를 통해 저렴하게 구매 가능.
     ""저렴하게 잘 샀어요.""
     ""이번에 행사로 원플로 저롬하게 구매 했어요.""
   - 포장: 포장이 깔끔하고 품질이 좋음.
     ""배송도 빠르고 포장도 꼼꼼하고 상품도 만족해요.""
     ""신선하고 좋아요 감사드립니다.""

3.","- 맛: 지방이나 질긴 부분이 있어 아쉬움.
     ""작은 떡갈비 그냥 그 맛인데 힘줄 근육 이런 부분 왜케 많아요 질긴 게 너무 많이 들어있어요.""
     ""맛은 있는데 지방처럼 하얗게 뭉쳐 있는 씹으면 물컹 한 그 무언가 넘 별루예요.""
     ""짭쪼름하고 어떤 건 고기의 질긴 심부분 같은 게 씹히기도 합니다.""
   - 가격: 가격이 조금 비싸졌다는 의견.
     ""좀 더 저렴했으면 좋겠어요 감사합니다.""
     ""아이가 요기 떡갈비만 먹어서 사두는데 가격이 올랐네여."""
3103459,"- 맛: 맛있고 간편하게 먹을 수 있음. 백설 동그랑땡의 맛을 좋아하는 사람들이 많음.
     ""백설 동그랑땡이 제일 맛있어요.""
     ""맛있고 애들도 잘먹어요.""
     ""반찬이 부족할때 계란 부쳐 구워 먹으면 굿.""
   - 가격: 가성비가 좋고 저렴하게 구매할 수 있음.
     ""가격이 저렴해서 좋아요.""
     ""저렴하게 잘삿어요.""
     ""가성비 좋은 제품이네요.""
   - 편리성: 간편하게 조리할 수 있어 바쁠 때 유용함.
     ""반찬없을 때 간단히 마련해서 먹기 좋습니다.""
     ""계란에 부쳐 먹으면 맛있어요.""
     ""반찬하기 귀찮을때 간단히 합니다.""
   - 배송: 빠르고 정확한 배송.
     ""배송이 엄청 빠르네요.""
     ""빠른배송 신선한 제품 감사합니다.""
     ""배송도 빠르고 제품도 마음에 들어요.""
3.","- 맛: 일부 리뷰에서 돼지고기 냄새나 비린내가 난다는 지적이 있음.
     ""돼지고기누린내가 나네요.""
     ""예전같지않게 왜이리 퍽퍽하고 비린거죠.""
   - 포장: 포장에 대한 특별한 언급은 없으나, 포장에 대한 불만족이 없는 것으로 보임.
   - 기타: 첨가물에 대한 우려가 있음.
     ""첨가물 걱정이 되지만 간편해서 가끔."""
3103764,"- 맛: 많은 리뷰에서 맛있다고 언급됨. 부드럽고 새우살이 많으며, 계란에 부쳐 먹으면 더 맛있다는 의견이 많음. ""새우동그랑땡 너무 맛있어요 계란옷 입혀서 부쳐 먹음 다른 반찬 필요없는것 같아요"", ""진짜 새우살이 있고 약간 어묵맛 나는데 진짜 짱맛"".
   - 가격: 가격이 합리적이고 동네 마트보다 저렴하다는 의견이 있음. ""가격도 저렴하고 맛도 좋습니다"", ""가격도 좋고 연휴에 사용하려고 미리 주문했어요"".
   - 편리성: 재구매 의사가 많고 아이들 반찬이나 간식으로 유용하다는 의견이 있음. ""항상사용재주문하는제품입니다"", ""밥 반찬이죠 맛도 적당하고 양도 넉넉해요"".
3.","- 배송: 배송이 느리거나 제품이 녹아서 도착하는 문제가 여러 번 언급됨. ""아이스팩을 넣어서 왔는데도 조금 녹아서왔네요"", ""정말 아이스팩도상품도완전 다 녹아서왔네요"".
   - 포장: 포장 상태가 불량하거나 제품이 녹아서 오는 경우가 있음. ""포장의 잘못 택배의 잘못은 아니라서 반품은 안함 하지만 포장법을 바꾸든 더 꽝꽝 얼려서 배송하든 방법을 생각하셔야 할것 같습니다"".
   - 맛: 일부 고객은 맛이 평범하거나 조미료 맛이 강하다고 느끼기도 함. ""그냥 평범한 맛이네요"", ""솔직히 식감이 쫄깃할줄알았는데 넘녹아요조미료맛이 강해요""."
3104248,"- 배송: 매우 빠른 배송이 이루어짐.
     - ""배송이 빠릅니다.""
     - ""빠른배송 감사합니다.""
     - ""배송 빠르고 즉석 북어국 맛나요.""
   - 맛: 맛있고 간편하게 먹을 수 있음.
     - ""너무 맛있어용 잘먹을게요.""
     - ""북어국 시원하고맛있어요.""
     - ""맛있습니다 추천합니다 많이 파세요.""
   - 편리성: 간편하게 조리할 수 있어 편리함.
     - ""급히 국거리 없을때 끓여먹기 좋아요.""
     - ""간단하게 한끼 먹을때 최고.""
     - ""즉석으로편하고맛있어요.""
   - 가격: 저렴하고 가성비 좋음.
     - ""저렴하게 편하게 잘 구입했어요.""
     - ""가격 검색해서 여기가 저렴한것 같아 구매했어요.""
   - 포장: 포장이 잘 되어 안전하게 도착함.
     - ""찌그러지지 않게 잘 도착했습니다잘 먹을게요.""
     - ""포장도 깔끔하고 이상 없이 잘 보내주시네요.""
3.","- 맛: 일부 소비자가 양 조절이 필요하다고 언급.
     - ""많이 먹는 사람 기준 2인분이 1인분 같아요.""
   - 기타: 특별한 단점 언급 없음."
3104296,"- 배송: 빠르고 신속한 배송. 아이스팩과 함께 배송되어 제품이 녹지 않음.
     - ""배송도 빠르고 간단하게 먹기 좋아요.""
     - ""배송상태도 녹지않아 만족합니다.""
   - 맛: 맛있고 다양한 종류의 국이 있으며, 건더기가 많고 국물 맛이 좋음. 국내산 재료를 사용하여 조미료 맛이 강하지 않음.
     - ""맛있는 국을 편하게 먹을 수 있어서 너무 좋아라합니다.""
     - ""육개장은 꼭 소개하고 싶어요. 건더기도 많고 국물도 진해서 유명식당보다 나아요.""
     - ""국물도 조미료 강하지 않아서 좋아요.""
   - 포장: 포장이 깔끔하고 내용물이 잘 보존됨.
     - ""포장 배송 내용물 맛 모두 만족합니다.""
     - ""포장 깔끔하게 왔어요.""
   - 가격: 가격 대비 가성비가 좋고, 할인 이벤트로 더욱 저렴하게 구매 가능.
     - ""가격대비 최고 자주 시켜먹고 있습니다.""
     - ""가격도 착한데 11절에 할인해서 더 싸게 샀어요.""
   - 편리성: 간편하게 조리할 수 있어 바쁜 일상이나 여행 시 유용함.
     - ""간편하게 식사할 수 있어서 좋아요.""
     - ""여행갈 때 국 끓여놓고 가기 정말 힘들어요. 최부자 즉석국을 알고 이용한 후부터는 부담없이 편한 마음으로 다녀옵니다.""

3.","- 맛: 일부 제품은 고기나 건더기가 부족하거나 짠 경우가 있음.
     - ""갈비탕은 정말 돈 아까워요.""
     - ""설렁탕 좋네요 육개장은 조금 짜네요.""
   - 포장: 포장이 부실한 경우가 있으며, 배송 중 일부 제품이 파손되거나 녹는 경우가 있음.
     - ""포장 상태가 왜 저러는지 모르겠네요.""
     - ""냉동팩 1개가 터져서 도착했어요.""
   - 가격: 일부 소비자들이 가격 상승에 대한 아쉬움을 표현.
     - ""가격만 좀 더 싸지길 바랍니다.""
     - ""가격이 많이 올랐네요.""
   - 기타: 일부 제품에 비계가 많아 느끼하게 느껴지는 경우가 있음.
     - ""국물 안에 고기가 들어있는데 비계가 많아서 고기는 버리고 먹었어요."""
3105296,"- 맛: 많은 리뷰에서 맛이 좋다고 언급됨. 특히 얼큰하고 매콤한 맛이 인상적이라는 평가가 많음.
     ""맛있습니다"", ""얼큰하니 좋아요"", ""항상 배달 시켜먹는 제품"", ""역시 기본기가 탄탄한 음식"", ""매운 맛과 숯불 향이 좋음.""
   - 가격: 저렴한 가격에 대해 만족하는 의견이 많음.
     ""저렴하게 구입"", ""가격이너무너무좋아요"", ""가격대비로 좋아요"", ""오프라인보다 훨씬 저렴한 가격에 사게되서 뿌듯함.""
   - 편리성: 간편하게 조리할 수 있다는 점에서 좋은 평가를 받음.
     ""그대로 끓이기만 해도 두끼 정도 맛있게 먹을 수 있음"", ""간편해서 좋네요"", ""간편식으로 좋아요.""
   - 포장: 포장이 잘 되어 있다는 의견이 있음.
     ""포장을 너무 꼼꼼히 해서"", ""잘 도착했습니다"", ""포장도 깔끔하고 이상 없이 잘 보내.""
3.","- 배송: 배송이 느리다는 불만이 있음.
     ""배송이 너무 느려요"", ""배송이 너무 느려요.""
   - 맛: 일부 리뷰에서는 맛이 보통이거나 기름기가 많아 느끼하다는 의견도 있음.
     ""싸서 많이 샀는데 맛은 보통"", ""기름이 너무 많아서 리글거리고 느끼함."""
3105671,"- 배송: 빠르고 정확한 배송.
     - ""배송 빠르고 가격대비 맛있습니다.""
     - ""배송도 빠르고 간단하게 먹기 좋아요.""
     - ""배송빠르고 착한 가격에 매우만족합니다.""
   - 맛: 맛있고 간편하게 먹을 수 있음. 다양한 국 종류의 맛이 좋음.
     - ""육개장은 육개장 다운 색깔 국물맛 건더기가 많아맛이 제대로 나며 가격대비 좋습니다 맛잇어요.""
     - ""김치찌개 정말 조아요양도만코고기도국물도얼큰하고가격대비최고애요 재구매 100 입니다.""
     - ""최부자 육개장은 꼭 소개하고싶어요 건더기도 많고 국물도 진해서 유명식당보다 나아요 꼭 드셔보세요.""
   - 가격: 가격 대비 가성비 좋음.
     - ""가격보고 기대없이 주문했는데 왠걸이가격에 이정도 퀄리티면 전부다 성공할텐데왜 사람들이 모를까 그동안 구매후 한번도 만족 못했는데 이건 대만족맛도 이정도면 상당한 퀄리티입니다.""
     - ""가성비 최고 만족합니다.""
     - ""가격도 저렴한데 맛도 떨어지지 않아요 개인적으로 입맛에 맞아 종종 구매합니다.""
   - 편리성: 간편하게 조리하여 먹을 수 있음.
     - ""혼자사는지라 해먹기는 부담스럽고 간편하게 먹기 따좋아요 국물도 깔끔하고 양도 적당하고 맛도 좋아요 꾸준히 구매하고있어요.""
     - ""여행갈때 국 끓여놓고 가기 정말 힘들어요 최부자 즉석국을 알고 이용한 후부터는 부담없이 편한마음으로 다녀옵니다 한팩당 가격도 적당하고 무엇보다 국내산 재료에 강한 조미료맛은 아니라 좋습니다 아버지가 좋아하는 쇠고기국밥 깔끔하니 맛있습니다.""
     - ""간편하게 한끼먹기좋아요 가격도넘착해요.""
3.","- 포장: 포장 상태에 대한 아쉬움.
     - ""포장은 양사이드에 있는것들은 죄다 녹아서 왔어요 더운날씨에 아이스팩 달랑 하나는 좀 너무 해요.""
     - ""맛있어서 주기적으로 주문해서 먹고있는데요 그런데 20개를 주문하면 스치로폼박스 꽉끼어서 스치로폼잔해 파손 가 제품에 묻으면 잘 떨어지지 않고 제거하는데 힘드네요 그리고 제품이 파손이 되어 내용물 흘러서 배송이 되었습니다 개선이 필요하다고 생각합니다.""
   - 맛: 일부 제품에서 맛에 대한 불만.
     - ""갈비탕은 먹으라고 만든거 맞아요 갈비는 고무로 만들었나요 육개장이나 따로국밥등등 맛나서 재구매했는데갈비탕 정말 돈아까워요.""
     - ""고기 누린내가 너무 심하고 국물은 먹을만 자체 폐기했습니다 저에게만 이런 제품이 걸린 것인지.""
   - 편리성: 일부 제품에서 고기 양이 적다는 의견.
     - ""고기양에 비해서 국물이 너무 많아요 그래서 고기 대충 건져먹고 햇반넣어서 대충 끝냈어요.""
     - ""자주 구입해서 먹네요 참고로 고기가 적으니 고기와 대파 추가해서 먹으면 좋아요 한끼식사로 좋아요."""
3267911,"- 배송: 빠르고 대체로 만족스러운 배송. 일부 리뷰에서는 아이스팩이 충분히 제공되어 제품이 잘 도착한 경우도 있음.
     ""빠른배송에 잘먹고 있어요"", ""총알배송이네요"", ""배송 빠르고 포장도 꼼꼼하게 잘 도착했습니다.""
   
   - 맛: 바삭하고 비리지 않으며, 맛있다는 평이 많음. 타르타르 소스나 돈가스 소스를 곁들이면 더 맛있다는 의견도 있음.
     ""튀겨서 타르타르 소스 만들어 찍어먹으니바삭하니 정말 맛있네요"", ""생선까스 맛있어요"", ""저렴하고 괜찮아요.""
   
   - 포장: 일부 리뷰에서는 포장이 꼼꼼하다는 긍정적인 의견이 있음.
     ""포장도 깔끔하고 이상 없이 잘 보내주시네요"", ""포장도 꼼꼼하게 잘 도착했습니다.""
   
   - 가격: 마트보다 저렴하고 가성비가 좋다는 의견이 많음.
     ""가격도 저렴하고 양도많고 배송빠르고 좋아요"", ""마트보다 훨씬저렴했어 좋으네요.""
   
   - 편리성: 간편하게 조리할 수 있고, 대용량으로 구매할 수 있어 편리함.
     ""간편하게 먹을수 있어서 좋아요"", ""생선까스 먹고싶을때마다 먹을거예요.""

3.","- 배송: 아이스팩 부족으로 인해 제품이 녹아서 도착한 경우가 있음.
     ""아이스팩을 1개만 넣어서 이 더위에 모두 녹아서 배송되었음"", ""냉동보관 식품을 아이스팩 하나 넣어서 보내주면 어떡하나요.""
   
   - 맛: 일부 리뷰에서는 비린내가 난다는 의견과 함께 기름을 많이 먹는다는 불만이 있음.
     ""첨에 먹다가 놀랐어요 덜 구웟나 하고 비릿내가 심해서"", ""이건 먹을만은 해요 기름을 넘 많이 먹네요.""
   
   - 포장: 녹아서 배송된 경우, 제품이 서로 붙어 먹기 어렵다는 의견이 있음.
     ""다시 냉동고에 얼렸더니 녹았다 얼어가지구지들끼리 다 붙어서 상당히 먹기가 어렵다는.""
   
   - 가격: 일부 리뷰에서는 저렴한 가격 대비 품질에 대한 우려 표현.
     ""가격이 싸더라도 생선 비율이 너무 적으면 그게 그거니까요.""
   
   - 편리성: 기름이 많이 튀어 조리하기 어렵다는 의견도 있음.
     ""기름튀는게 엄청납니다 위험해서 담에 또 해먹기가 겁이 날정도."""
3286202,"- 배송: 빠른 배송이 장점으로 언급됨.
     - ""빠른 배송 잘받았습니다""
     - ""배송도 빠르고 제품도 만족 합니다""
     - ""배송빠름닭 졸작음""
   - 맛: 맛있다는 평가가 많음. 맛이 좋아 재구매 의사가 있다는 언급도 있음.
     - ""맛있어요 잘먹겠습니다""
     - ""맛있네요 고맙습니다""
     - ""봉지 삼계탕은 이게 최고인것 같네요""
     - ""역시 여름에는 삼계탕을 먹어야여름나기 입니다간편하게 잘 먹고 있어요다음에 재 구매 의사 있어요""
   - 포장: 꼼꼼한 포장에 대한 긍정적인 언급이 있음.
     - ""포장 꼼꼼히 잘 도착했어요""
     - ""품질도 좋고 포장도 잘 더어있고 배송도 빨라서 전부 만족합니다 다음에 또 재구매 할께요""
   - 가격: 가격 대비 가성비가 좋다는 평가가 많음.
     - ""가격 대비 좋습니다""
     - ""가격대비 가성비 좋은 제품 입니다 배송도 빠르고 좋아요 맛있어요""
     - ""가격 저렴하고 찹쌀이 풀어지지 않아 맛있어요""
   - 편리성: 간편하게 먹을 수 있다는 점이 장점으로 언급됨.
     - ""간편하게 그렇지만 영양 듬뿍 맛있게 먹을 수 있어 좋습니다""
     - ""먹기 편하고 좋아요""

3.","- 배송: 며칠 걸린 느린 배송에 대한 불만이 있음.
     - ""배송이 엄청 느립니다""
     - ""배송이빵점이요 이틀이면배송되는 재품을오늘6시후에도착햇서요""
   - 포장: 일부 포장 상태에 대한 불만이 있음.
     - ""박스 바닥이 아주 조금 젖어있고 6개중 1개 옆에 다른 봉투에서 묻은 건지 국물이 좀 묻어있는데""
   - 맛: 기대에 미치지 못하는 맛에 대한 언급이 있음.
     - ""간편하고 저렴 맛은 쏘쏘함""
     - ""상품평보고 구입 했는데 너무 기대하면 안됩니다""
     - ""맛이좋아요 담에도 주문하려해요""
   - 기타: 유통기한 관련 문제와 닭의 크기에 대한 지적이 있음.
     - ""유통기한 틀린 두 개가이 꼴로 옴""
     - ""삼계의 크기는 작은편 입니다조금 더컸으면 좋겠다 싶습니다만"""
